Rank;Sourceid;Title;Type;Issn;SJR;SJR Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories;Areas
257;19500157222;"International Journal of Signal and Imaging Systems Engineering";journal;"17480698, 17480701";0,176;Q4;15;5;12;167;14;12;0,33;33,40;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2009-2021";"Control and Systems Engineering (Q4); Electrical and Electronic Engineering (Q4)";"Engineering"
258;21100901469;"Lecture Notes in Networks and Systems";book series;"23673370, 23673389";0,171;Q4;36;17767;24954;367475;14185;19332;0,57;20,68;Switzerland;Western Europe;"Springer International Publishing AG";"2016-2024";"Computer Networks and Communications (Q4); Control and Systems Engineering (Q4); Signal Processing (Q4)";"Computer Science; Engineering"
259;21100242624;"Complex Systems and Complexity Science";journal;"16723813";0,170;Q4;13;55;138;1201;73;138;0,56;21,84;China;Asiatic Region;"fu za xi tong yu fu za xing ke xue bian ji bu";"2013-2023";"Control and Systems Engineering (Q4)";"Engineering"
260;21101088437;"Informatyka, Automatyka, Pomiary w Gospodarce i Ochronie Srodowiska";journal;"23916761, 20830157";0,170;Q4;7;75;178;1472;113;178;0,81;19,63;Poland;Eastern Europe;"Politechnika Lubelska";"2020-2023";"Control and Systems Engineering (Q4); Electrical and Electronic Engineering (Q4)";"Engineering"
261;21100204514;"International Journal of Advanced Mechatronic Systems";journal;"17568412, 17568420";0,168;Q4;16;20;42;544;40;42;0,61;27,20;Switzerland;Western Europe;"Inderscience";"2011-2017, 2020-2023";"Control and Systems Engineering (Q4); Mechanical Engineering (Q4)";"Engineering"
262;21100814501;"Proceedings of the European Conference on Synthetic Aperture Radar, EUSAR";conference and proceedings;"21974403";0,168;-;25;0;432;0;126;428;0,29;0,00;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2008, 2010, 2012, 2014, 2016, 2018, 2021-2022";"Control and Systems Engineering; Instrumentation; Signal Processing";"Computer Science; Engineering; Physics and Astronomy"
263;21100202715;"International Journal of Systems, Control and Communications";journal;"17559359, 17559340";0,167;Q4;14;21;73;656;60;73;0,86;31,24;Switzerland;Western Europe;"Inderscience";"2011-2023";"Control and Systems Engineering (Q4)";"Engineering"
264;21100812121;"Serbian Journal of Electrical Engineering";journal;"14514869, 22177183";0,166;Q4;9;25;73;616;49;73;0,66;24,64;Serbia;Eastern Europe;"";"2016-2023";"Computer Networks and Communications (Q4); Control and Systems Engineering (Q4); Electrical and Electronic Engineering (Q4); Energy Engineering and Power Technology (Q4); Hardware and Architecture (Q4); Mechanical Engineering (Q4)";"Computer Science; Energy; Engineering"
265;12928;"Control and Cybernetics";journal;"03248569";0,164;Q4;41;4;79;114;31;75;0,47;28,50;Poland;Eastern Europe;"Sciendo";"1996-2022";"Applied Mathematics (Q4); Control and Systems Engineering (Q4); Modeling and Simulation (Q4)";"Engineering; Mathematics"
266;12364;"International Journal of Information and Management Sciences";journal;"10171819";0,159;Q4;26;15;60;541;40;58;0,25;36,07;Taiwan;Asiatic Region;"Tamkang University";"1996-2023";"Control and Systems Engineering (Q4); Industrial and Manufacturing Engineering (Q4); Information Systems and Management (Q4); Management Information Systems (Q4); Strategy and Management (Q4)";"Business, Management and Accounting; Decision Sciences; Engineering"
267;21101088828;"Monitoring and Analysis of Manufacturing Processes in Automotive Production";book series;"26293161";0,159;Q4;1;0;6;0;3;5;0,50;0,00;Germany;Western Europe;"RAM-Verlag";"2019, 2021-2022";"Automotive Engineering (Q4); Control and Systems Engineering (Q4); Industrial and Manufacturing Engineering (Q4); Mechanical Engineering (Q4)";"Engineering"
268;21100454976;"Journal of Automation, Mobile Robotics and Intelligent Systems";journal;"20802145, 18978649";0,157;Q4;13;26;111;811;64;107;0,28;31,19;Poland;Eastern Europe;"Sciendo";"2015-2023";"Artificial Intelligence (Q4); Control and Systems Engineering (Q4); Signal Processing (Q4)";"Computer Science; Engineering"
269;21100255070;"EEA - Electrotehnica, Electronica, Automatica";journal;"15825175";0,155;Q4;17;17;125;543;48;124;0,43;31,94;Romania;Eastern Europe;"Institutul de Cercetare si Proiectare pentru Electrotehnica";"2012-2023";"Control and Systems Engineering (Q4); Electrical and Electronic Engineering (Q4)";"Engineering"
270;19700175603;"Advances in Military Technology";journal;"18022308";0,153;Q4;14;18;86;406;39;86;0,50;22,56;Czech Republic;Eastern Europe;"University of Defence";"2006-2023";"Aerospace Engineering (Q4); Automotive Engineering (Q4); Civil and Structural Engineering (Q4); Control and Systems Engineering (Q4); Mechanical Engineering (Q4)";"Engineering"
271;21101021169;"Applied Computer Science";journal;"18953735, 23536977";0,148;Q4;8;39;96;1165;70;96;0,84;29,87;Poland;Eastern Europe;"Polish Association for Knowledge Promotion";"2019-2023";"Artificial Intelligence (Q4); Biomedical Engineering (Q4); Computer Science Applications (Q4); Control and Systems Engineering (Q4); Economics, Econometrics and Finance (miscellaneous) (Q4); Industrial and Manufacturing Engineering (Q4); Information Systems (Q4); Mechanical Engineering (Q4)";"Computer Science; Economics, Econometrics and Finance; Engineering"
272;144813;"WSEAS Transactions on Systems";journal;"11092777";0,143;Q4;28;74;84;2217;44;84;0,52;29,96;Greece;Western Europe;"World Scientific and Engineering Academy and Society";"2005-2014, 2019, 2021-2023";"Computer Science Applications (Q4); Control and Systems Engineering (Q4)";"Computer Science; Engineering"
273;144788;"Chinese Journal of Sensors and Actuators";journal;"10041699";0,141;Q4;19;250;763;4842;269;763;0,36;19,37;China;Asiatic Region;"Guojia Jiaowei Quanguo Gaoxiao Chuangan Jishu Yanjiuhui";"2004-2023";"Control and Systems Engineering (Q4); Electrical and Electronic Engineering (Q4)";"Engineering"
274;21100325719;"International Journal of Mechatronics and Automation";journal;"20451059, 20451067";0,138;Q4;16;0;64;0;40;64;0,65;0,00;Switzerland;Western Europe;"Inderscience";"2011-2012, 2014-2018, 2020-2022";"Artificial Intelligence (Q4); Computational Mathematics (Q4); Computational Mechanics (Q4); Control and Systems Engineering (Q4); Electrical and Electronic Engineering (Q4); Industrial and Manufacturing Engineering (Q4)";"Computer Science; Engineering; Mathematics"
275;21101155401;"Trends in Earth Observation";book series;"26127148, 26127911";0,135;Q4;3;0;46;0;6;40;0,13;0,00;Italy;Western Europe;"Italian Society of Remote Sensing";"2019, 2021";"Control and Systems Engineering (Q4); Earth and Planetary Sciences (miscellaneous) (Q4); Electrical and Electronic Engineering (Q4)";"Earth and Planetary Sciences; Engineering"
276;32265;"Issledovanie Zemli iz Kosmosa, (Earth Research from Space)";journal;"02059614";0,131;Q4;9;0;50;0;15;50;0,13;0,00;Switzerland;Western Europe;"Harwood Academic Publishers";"1980-1983, 1985, 1992-1995, 2001-2005, 2019-2022";"Atmospheric Science (Q4); Computers in Earth Sciences (Q4); Control and Systems Engineering (Q4); Geology (Q4); Space and Planetary Science (Q4)";"Earth and Planetary Sciences; Engineering"
277;19700186899;"International Journal of Applied Systemic Studies";journal;"17510597, 17510589";0,130;Q4;9;22;25;781;15;25;0,23;35,50;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2007-2018, 2020, 2022-2023";"Computer Science Applications (Q4); Control and Systems Engineering (Q4); Information Systems and Management (Q4)";"Computer Science; Decision Sciences; Engineering"
278;4700152816;"Logistics Journal";journal;"18607977";0,129;Q4;7;3;80;51;25;79;0,28;17,00;Germany;Western Europe;"Wissenschaftliche Gesellschaft fur Technische Logistik";"2006, 2009-2023";"Control and Systems Engineering (Q4); Management Information Systems (Q4); Management Science and Operations Research (Q4)";"Business, Management and Accounting; Decision Sciences; Engineering"
279;21101052918;"Proceedings of the International Ship Control Systems Symposium";conference and proceedings;"26318741";0,129;-;4;0;50;0;8;48;0,00;0,00;United Kingdom;Western Europe;"Institute of Marine Engineering Science and Technology";"2018, 2020, 2022";"Control and Systems Engineering; Electrical and Electronic Engineering; Human-Computer Interaction; Ocean Engineering";"Computer Science; Engineering"
280;21100216307;"Eau, l'INDUSTRIE, les Nuisances";journal;"07555016";0,123;Q4;7;34;40;213;2;37;0,13;6,26;France;Western Europe;"Editions Johanet";"1985-1991, 1996-2004, 2006-2023";"Control and Systems Engineering (Q4); Fluid Flow and Transfer Processes (Q4); Ocean Engineering (Q4); Water Science and Technology (Q4)";"Chemical Engineering; Engineering; Environmental Science"
281;12667;"High Technology Letters";journal;"10066748";0,122;Q4;12;47;159;1072;40;159;0,27;22,81;China;Asiatic Region;"Institute of Scientific and Technical Information of China";"1991, 1995-2023";"Biotechnology (Q4); Control and Systems Engineering (Q4); Energy (miscellaneous) (Q4); Information Systems (Q4); Materials Science (miscellaneous) (Q4)";"Biochemistry, Genetics and Molecular Biology; Computer Science; Energy; Engineering; Materials Science"
282;25497;"Journal of Automation and Information Sciences";journal;"10642315";0,121;Q4;21;0;71;0;28;71;0,43;0,00;United States;Northern America;"Begell House Inc.";"1995-2021";"Control and Systems Engineering (Q4); Information Systems (Q4); Software (Q4)";"Computer Science; Engineering"
283;21100327713;"International Journal of Automation and Smart Technology";journal;"22239766";0,119;Q4;14;21;27;450;8;27;0,00;21,43;Taiwan;Asiatic Region;"Chinese Institute of Automation Engineers";"2011-2023";"Artificial Intelligence (Q4); Control and Systems Engineering (Q4); Electrical and Electronic Engineering (Q4); Hardware and Architecture (Q4); Human-Computer Interaction (Q4); Signal Processing (Q4)";"Computer Science; Engineering"
284;21100828949;"Studies in Systems, Decision and Control";book series;"21984182, 21984190";0,116;Q4;37;1276;3702;30848;2920;2;0,86;24,18;Switzerland;Western Europe;"Springer International Publishing AG";"2014-2024";"Automotive Engineering (Q4); Computer Science (miscellaneous) (Q4); Control and Optimization (Q4); Control and Systems Engineering (Q4); Decision Sciences (miscellaneous) (Q4); Economics, Econometrics and Finance (miscellaneous) (Q4); Social Sciences (miscellaneous) (Q4)";"Computer Science; Decision Sciences; Economics, Econometrics and Finance; Engineering; Mathematics; Social Sciences"
285;5000158715;"Synthesis Lectures on Signal Processing";book series;"19321236";0,111;Q4;7;1;14;28;5;3;0,42;28,00;Switzerland;Western Europe;"Springer International Publishing";"2005, 2007-2009, 2011, 2013, 2015-2016, 2018-2023";"Control and Systems Engineering (Q4); Electrical and Electronic Engineering (Q4); Signal Processing (Q4)";"Computer Science; Engineering"
286;19700173238;"Journal of Cellular Automata";journal;"15575977, 15575969";0,104;Q4;15;13;43;274;6;41;0,14;21,08;United States;Northern America;"Old City Publishing";"2008-2023";"Computer Science (miscellaneous) (Q4); Control and Systems Engineering (Q4)";"Computer Science; Engineering"
287;25381;"Control Engineering";trade journal;"00108049";0,101;Q4;9;134;340;0;5;317;0,01;0,00;United States;Northern America;"CFE Media LLC";"1970-2019, 2021-2023";"Control and Systems Engineering (Q4); Electrical and Electronic Engineering (Q4)";"Engineering"
288;25597;"International Bulk Journal";trade journal;"02601087";0,101;Q4;1;72;36;0;0;32;0,00;0,00;United Kingdom;Western Europe;"LLP Ltd";"1983-2017, 2021-2023";"Control and Systems Engineering (Q4); Ocean Engineering (Q4)";"Engineering"
289;15007;"Control";trade journal;"10495541";0,100;Q4;6;82;241;0;0;241;0,00;0,00;United States;Northern America;"Putman Publishing Company";"1969, 1972, 1996-2023";"Control and Systems Engineering (Q4); Electrical and Electronic Engineering (Q4)";"Engineering"
290;50147;"InTech";trade journal;"0192303X";0,100;Q4;7;33;188;0;3;172;0,02;0,00;United States;Northern America;"ISA - Instrumentation, Systems, and Automation Society";"1979-1992, 1994-1999, 2002-2022";"Control and Systems Engineering (Q4); Industrial and Manufacturing Engineering (Q4); Instrumentation (Q4)";"Engineering; Physics and Astronomy"
291;5100155026;"New Design";journal;"14722674";0,100;Q4;2;0;138;0;0;102;0,00;0,00;United Kingdom;Western Europe;"Gillard Welch Ltd";"2005-2020, 2022";"Control and Systems Engineering (Q4); Industrial and Manufacturing Engineering (Q4)";"Engineering"
292;21101167511;"Advanced Intelligent Systems";journal;"26404567";;-;8;322;0;21067;0;0;0,00;65,43;United States;Northern America;"John Wiley and Sons Inc.";"2020, 2023";"Artificial Intelligence; Computer Vision and Pattern Recognition; Control and Systems Engineering; Electrical and Electronic Engineering; Human-Computer Interaction; Materials Science (miscellaneous); Mechanical Engineering";"Computer Science; Engineering; Materials Science"
293;21101158875;"Jordan Journal of Electrical Engineering";journal;"24099619, 24099600";;-;1;37;0;1286;0;0;0,00;34,76;Jordan;Middle East;"Tafila Technical University";"2023";"Biomedical Engineering; Control and Systems Engineering; Electrical and Electronic Engineering";"Engineering"
294;21101152591;"Journal of Railway Science and Engineering";journal;"16727029";;-;3;442;0;9790;0;0;0,00;22,15;China;Asiatic Region;"Central South University";"2023";"Building and Construction; Civil and Structural Engineering; Control and Systems Engineering; Electrical and Electronic Engineering; Mechanical Engineering";"Engineering"
295;21101153017;"Journal of Vibration Testing and System Dynamics";journal;"2475482X, 24754811";;-;1;12;0;275;0;0;0,00;22,92;United States;Northern America;"L and H Scientific Publishing, LLC";"2023";"Computational Mechanics; Control and Systems Engineering; Mechanical Engineering; Safety, Risk, Reliability and Quality";"Engineering"
296;21101150690;"SSRG International Journal of Electronics and Communication Engineering";journal;"23488549";;-;3;88;0;2987;0;0;0,00;33,94;India;Asiatic Region;"Seventh Sense Research Group";"2023";"Computer Networks and Communications; Control and Systems Engineering; Electrical and Electronic Engineering";"Computer Science; Engineering"
