Rank;Sourceid;Title;Type;Issn;SJR;SJR Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories;Areas
447;19700175219;"Iranian Journal of Fuzzy Systems";journal;"17350654";0,433;Q3;37;70;232;2456;454;232;1,93;35,09;Iran;Middle East;"University of Sistan and Baluchestan";"2004-2023";"Information Systems and Management (Q2); Mathematics (miscellaneous) (Q2); Artificial Intelligence (Q3); Computer Science Applications (Q3)";"Computer Science; Decision Sciences; Mathematics"
448;21100863714;"International Journal of Computer-Assisted Language Learning and Teaching";journal;"21557101, 21557098";0,430;Q3;12;19;73;923;151;73;1,64;48,58;United States;Northern America;"IGI Global Publishing";"2017-2023";"Linguistics and Language (Q1); Education (Q2); Computer Science Applications (Q3); Computer Vision and Pattern Recognition (Q3)";"Computer Science; Social Sciences"
449;18200;"International Journal of Numerical Modelling: Electronic Networks, Devices and Fields";journal;"08943370, 10991204";0,430;Q3;35;90;392;2926;824;384;2,30;32,51;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"1988-2023";"Electrical and Electronic Engineering (Q2); Computer Science Applications (Q3); Modeling and Simulation (Q3)";"Computer Science; Engineering; Mathematics"
450;21101017597;"Journal of Biosystems Engineering";journal;"22341862, 17381266";0,429;Q3;13;42;123;1563;348;123;2,79;37,21;Switzerland;Western Europe;"Springer International Publishing";"2016, 2019-2023";"Agricultural and Biological Sciences (miscellaneous) (Q2); Engineering (miscellaneous) (Q2); Mechanical Engineering (Q2); Computer Science Applications (Q3)";"Agricultural and Biological Sciences; Computer Science; Engineering"
451;21101072199;"EAI Endorsed Transactions on Scalable Information Systems";journal;"20329407";0,423;Q3;15;135;151;4864;416;151;2,51;36,03;Belgium;Western Europe;"European Alliance for Innovation";"2014-2023";"Information Systems and Management (Q2); Computer Networks and Communications (Q3); Computer Science Applications (Q3); Hardware and Architecture (Q3); Information Systems (Q3); Software (Q3)";"Computer Science; Decision Sciences"
452;21101092539;"Advances in Distributed Computing and Artificial Intelligence Journal";journal;"22552863";0,422;Q3;6;16;37;576;54;37;1,14;36,00;Spain;Western Europe;"University of Salamanca";"2019, 2021-2023";"Artificial Intelligence (Q3); Computer Networks and Communications (Q3); Computer Science Applications (Q3); Information Systems (Q3)";"Computer Science"
453;17954;"Computer Methods in Biomechanics and Biomedical Engineering";journal;"14768259, 10255842";0,421;Q3;67;333;434;13972;1035;434;2,29;41,96;United Kingdom;Western Europe;"Informa Healthcare";"1997-2023";"Bioengineering (Q3); Biomedical Engineering (Q3); Computer Science Applications (Q3); Human-Computer Interaction (Q3); Medicine (miscellaneous) (Q3)";"Chemical Engineering; Computer Science; Engineering; Medicine"
454;11200153571;"Evolutionary Bioinformatics";journal;"11769343";0,421;Q3;38;17;107;905;185;106;1,76;53,24;New Zealand;Pacific Region;"Libertas Academica Ltd.";"2005-2023";"Ecology, Evolution, Behavior and Systematics (Q2); Computer Science Applications (Q3); Genetics (Q3)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Computer Science"
455;21100812152;"International Journal of Networked and Distributed Computing";journal;"22117938, 22117946";0,420;Q3;11;11;30;359;56;30;2,23;32,64;Netherlands;Western Europe;"Springer International Publishing AG";"2013-2023";"Computer Networks and Communications (Q3); Computer Science Applications (Q3)";"Computer Science"
456;12443;"Real-Time Systems";journal;"09226443, 15731383";0,420;Q3;60;26;51;1211;73;41;1,17;46,58;Netherlands;Western Europe;"Springer Netherlands";"1989-2023";"Electrical and Electronic Engineering (Q2); Computer Networks and Communications (Q3); Computer Science Applications (Q3); Control and Optimization (Q3); Control and Systems Engineering (Q3); Modeling and Simulation (Q3)";"Computer Science; Engineering; Mathematics"
457;21100970247;"International Journal of Data and Network Science";journal;"25618148, 25618156";0,418;Q3;28;200;286;9519;1725;286;6,49;47,60;Canada;Northern America;"Growing Science";"2018-2023";"Communication (Q2); Artificial Intelligence (Q3); Computer Networks and Communications (Q3); Computer Science Applications (Q3); Information Systems (Q3); Software (Q3)";"Computer Science; Social Sciences"
458;21100788912;"African Journal of Science, Technology, Innovation and Development";journal;"20421338, 20421346";0,414;Q3;22;85;324;5136;615;321;1,82;60,42;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2013-2023";"Civil and Structural Engineering (Q2); Development (Q2); Computer Networks and Communications (Q3); Computer Science Applications (Q3)";"Computer Science; Engineering; Social Sciences"
459;21100899523;"International Journal of Aerospace Psychology";journal;"24721832, 24721840";0,412;Q3;52;23;58;1107;97;54;1,48;48,13;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2017-2023";"Aerospace Engineering (Q2); Education (Q2); Applied Psychology (Q3); Computer Science Applications (Q3)";"Computer Science; Engineering; Psychology; Social Sciences"
460;15484;"International Journal of Computers and Applications";journal;"1206212X";0,408;Q3;23;64;307;2680;637;302;2,17;41,88;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1997-2023";"Computer Graphics and Computer-Aided Design (Q2); Computer Science Applications (Q3); Hardware and Architecture (Q3); Software (Q3)";"Computer Science"
461;21100937445;"Journal of Education and e-Learning Research";journal;"25180169, 24109991";0,407;Q3;12;95;144;3858;365;144;1,85;40,61;United States;Northern America;"Asian Online Journal Publishing Group";"2019-2023";"Education (Q2); Computer Science Applications (Q3); Developmental and Educational Psychology (Q3)";"Computer Science; Psychology; Social Sciences"
462;19700200870;"Intelligent Buildings International";journal;"17566932, 17508975";0,405;Q3;28;29;100;750;205;81;1,99;25,86;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2009-2023";"Building and Construction (Q2); Geography, Planning and Development (Q2); Civil and Structural Engineering (Q3); Computer Science Applications (Q3)";"Computer Science; Engineering; Social Sciences"
463;14388;"Information Processing Letters";journal;"00200190";0,404;Q3;83;80;234;1425;213;234;0,92;17,81;Netherlands;Western Europe;"Elsevier B.V.";"1971-2024";"Computer Science Applications (Q3); Information Systems (Q3); Signal Processing (Q3); Theoretical Computer Science (Q3)";"Computer Science; Mathematics"
464;21100781975;"Network Modeling Analysis in Health Informatics and Bioinformatics";journal;"21926670, 21926662";0,403;Q3;23;39;174;2179;448;173;2,54;55,87;United States;Northern America;"Springer Nature";"2012-2023";"Biomedical Engineering (Q3); Computational Mathematics (Q3); Computer Networks and Communications (Q3); Computer Science Applications (Q3); Health Informatics (Q3); Urology (Q3)";"Computer Science; Engineering; Mathematics; Medicine"
465;19600157217;"International Journal of Intelligent Transportation Systems Research";journal;"18688659";0,402;Q3;24;46;147;1681;328;147;1,66;36,54;Germany;Western Europe;"Springer Verlag";"2010-2023";"Aerospace Engineering (Q2); Automotive Engineering (Q2); Applied Mathematics (Q3); Computer Science Applications (Q3); Control and Systems Engineering (Q3); Information Systems (Q3); Neuroscience (miscellaneous) (Q3); Software (Q3)";"Computer Science; Engineering; Mathematics; Neuroscience"
466;21100394784;"International Journal of Interactive Mobile Technologies";journal;"18657923";0,397;Q3;36;254;892;10562;2364;891;2,67;41,58;Austria;Western Europe;"International Association of Online Engineering";"2010, 2014-2023";"Computer Networks and Communications (Q3); Computer Science Applications (Q3); E-learning (Q3)";"Computer Science; Social Sciences"
467;21100450131;"Journal of Technology and Science Education";journal;"20145349, 20136374";0,396;Q3;21;58;110;3203;238;108;1,76;55,22;Spain;Western Europe;"OmniaScience";"2014-2023";"Education (Q2); Computer Science Applications (Q3)";"Computer Science; Social Sciences"
468;21100818512;"Journal of Enabling Technologies";journal;"23986263";0,394;Q3;24;6;63;191;135;59;1,86;31,83;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2017-2023";"Rehabilitation (Q2); Computer Science Applications (Q3); Health (social science) (Q3); Management of Technology and Innovation (Q3)";"Business, Management and Accounting; Computer Science; Medicine; Social Sciences"
469;21100223145;"Journal of Music, Technology and Education";journal;"17527074, 17527066";0,392;Q3;17;4;30;186;38;26;1,21;46,50;United Kingdom;Western Europe;"Intellect Ltd.";"2012-2023";"Music (Q1); Education (Q2); Computer Science Applications (Q3)";"Arts and Humanities; Computer Science; Social Sciences"
470;21101089657;"Drone Systems and Applications";journal;"25644939";0,389;Q3;28;22;44;1015;113;41;1,59;46,14;Canada;Northern America;"Canadian Science Publishing";"2022-2023";"Automotive Engineering (Q2); Aerospace Engineering (Q3); Computer Science Applications (Q3); Control and Optimization (Q3); Control and Systems Engineering (Q3); Electrical and Electronic Engineering (Q3)";"Computer Science; Engineering; Mathematics"
471;21101059746;"IEEE Open Journal of Nanotechnology";journal;"26441292";0,388;Q3;9;23;69;1123;152;66;1,71;48,83;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2020-2023";"Computer Science Applications (Q3); Electrical and Electronic Engineering (Q3); Electronic, Optical and Magnetic Materials (Q3); Materials Chemistry (Q3)";"Computer Science; Engineering; Materials Science"
472;6400153154;"Journal of Control Science and Engineering";journal;"16875249, 16875257";0,388;Q3;25;10;66;259;126;66;1,12;25,90;United States;Northern America;"Hindawi Publishing Corporation";"2007-2023";"Computer Science Applications (Q3); Electrical and Electronic Engineering (Q3); Modeling and Simulation (Q3)";"Computer Science; Engineering; Mathematics"
473;21101080460;"Operations Research Forum";journal;"26622556";0,388;Q3;10;98;169;4162;248;166;1,56;42,47;Switzerland;Western Europe;"Springer International Publishing AG";"2020-2023";"Economics, Econometrics and Finance (miscellaneous) (Q2); Applied Mathematics (Q3); Computer Science Applications (Q3); Control and Optimization (Q3)";"Computer Science; Economics, Econometrics and Finance; Mathematics"
474;21101080473;"Information Geometry";journal;"2511249X, 25112481";0,387;Q3;9;54;41;1987;60;39;1,35;36,80;Singapore;Asiatic Region;"Springer Nature";"2018-2023";"Applied Mathematics (Q3); Computational Theory and Mathematics (Q3); Computer Science Applications (Q3); Geometry and Topology (Q3); Statistics and Probability (Q3)";"Computer Science; Mathematics"
475;21100204120;"Journal of Analytical Methods in Chemistry";journal;"20908873, 20908865";0,387;Q3;38;39;294;1665;753;294;2,35;42,69;United States;Northern America;"Hindawi Publishing Corporation";"2012-2023";"Chemical Engineering (miscellaneous) (Q2); Analytical Chemistry (Q3); Computer Science Applications (Q3); Instrumentation (Q3)";"Chemical Engineering; Chemistry; Computer Science; Physics and Astronomy"
476;19700181204;"OPSEARCH";journal;"00303887, 09750320";0,386;Q3;29;90;179;4188;394;179;2,13;46,53;India;Asiatic Region;"Springer India";"2009-2023";"Management Information Systems (Q2); Computer Science Applications (Q3); Information Systems (Q3); Management Science and Operations Research (Q3)";"Business, Management and Accounting; Computer Science; Decision Sciences"
477;21100220379;"International Journal of Technology Enhanced Learning";journal;"17535263, 17535255";0,385;Q3;29;26;75;990;159;74;1,92;38,08;Switzerland;Western Europe;"Inderscience";"2008-2023";"Education (Q2); Computer Science Applications (Q3); E-learning (Q3)";"Computer Science; Social Sciences"
478;18184;"Engineering Computations";journal;"02644401";0,381;Q3;65;133;477;5744;916;475;1,71;43,19;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1984-2023";"Engineering (miscellaneous) (Q2); Computational Theory and Mathematics (Q3); Computer Science Applications (Q3); Software (Q3)";"Computer Science; Engineering"
479;17963;"International Journal of Circuit Theory and Applications";journal;"1097007X, 00989886";0,380;Q3;56;400;657;13272;1428;633;2,21;33,18;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"1973-2023";"Applied Mathematics (Q3); Computer Science Applications (Q3); Electrical and Electronic Engineering (Q3); Electronic, Optical and Magnetic Materials (Q3)";"Computer Science; Engineering; Materials Science; Mathematics"
480;21100871297;"Journal of Theoretical and Computational Acoustics";journal;"25917811, 25917285";0,380;Q3;43;35;105;1278;147;103;1,44;36,51;Singapore;Asiatic Region;"World Scientific";"2018-2023";"Acoustics and Ultrasonics (Q2); Applied Mathematics (Q3); Computer Science Applications (Q3)";"Computer Science; Mathematics; Physics and Astronomy"
481;21100937108;"Smart and Sustainable Manufacturing Systems";journal;"25206478, 25723928";0,380;Q3;13;7;87;327;102;86;0,81;46,71;United States;Northern America;"ASTM International";"2017-2023";"Industrial and Manufacturing Engineering (Q2); Computer Science Applications (Q3); Control and Systems Engineering (Q3)";"Computer Science; Engineering"
482;21101046369;"Brazilian Journal of Operations and Production Management";journal;"16798171, 22378960";0,377;Q3;12;33;114;1877;233;112;2,64;56,88;Brazil;Latin America;"Associacao Brasileira de Engenharia de Producao";"2019-2023";"Industrial and Manufacturing Engineering (Q2); Computer Science Applications (Q3); Management of Technology and Innovation (Q3); Management Science and Operations Research (Q3); Strategy and Management (Q3)";"Business, Management and Accounting; Computer Science; Decision Sciences; Engineering"
483;21101054454;"Medicine in Novel Technology and Devices";journal;"25900935";0,377;Q3;13;65;152;3629;357;152;2,47;55,83;Netherlands;Western Europe;"Elsevier B.V.";"2019-2023";"Biomedical Engineering (Q3); Computer Science Applications (Q3); Medicine (miscellaneous) (Q3)";"Computer Science; Engineering; Medicine"
484;21101027631;"Journal of Privacy and Confidentiality";journal;"25758527";0,375;Q3;9;11;36;448;58;34;1,58;40,73;United States;Northern America;"Cornell University";"2019-2023";"Computer Science (miscellaneous) (Q2); Computer Science Applications (Q3); Statistics and Probability (Q3)";"Computer Science; Mathematics"
485;21100262490;"Journal of Wireless Mobile Networks, Ubiquitous Computing, and Dependable Applications";journal;"20935382, 20935374";0,375;Q3;28;57;86;1610;176;79;1,52;28,25;South Korea;Asiatic Region;"Innovative Information Science &amp; Technology Research Group (ISYOU)";"2010-2023";"Computer Science (miscellaneous) (Q2); Computer Networks and Communications (Q3); Computer Science Applications (Q3)";"Computer Science"
486;28642;"CMES - Computer Modeling in Engineering and Sciences";journal;"15261492, 15261506";0,372;Q3;66;474;745;23470;1758;739;2,54;49,51;United States;Northern America;"Tech Science Press";"2000-2024";"Computer Science Applications (Q3); Modeling and Simulation (Q3); Software (Q3)";"Computer Science; Mathematics"
487;21101101209;"Journal of Social Computing";journal;"26885255";0,371;Q3;9;29;61;1255;174;53;2,69;43,28;China;Asiatic Region;"Tsinghua University Press";"2020-2023";"Communication (Q2); Computer Networks and Communications (Q3); Computer Science Applications (Q3); Information Systems (Q3)";"Computer Science; Social Sciences"
488;12000154350;"International Journal of Knowledge Management";journal;"15480666, 15480658";0,370;Q3;30;3;59;179;126;59;1,94;59,67;United States;Northern America;"IGI Publishing";"2005-2023";"Management Information Systems (Q2); Computer Science Applications (Q3); Management of Technology and Innovation (Q3)";"Business, Management and Accounting; Computer Science"
489;28499;"Journal of Combinatorial Optimization";journal;"13826905, 15732886";0,370;Q3;53;166;477;4625;531;475;1,10;27,86;Netherlands;Western Europe;"Springer Netherlands";"1997-2023";"Applied Mathematics (Q3); Computational Theory and Mathematics (Q3); Computer Science Applications (Q3); Control and Optimization (Q3); Discrete Mathematics and Combinatorics (Q3)";"Computer Science; Mathematics"
490;12000154349;"International Journal of Information and Communication Technology Education";journal;"15501337, 15501876";0,368;Q3;21;23;67;973;169;67;3,35;42,30;United States;Northern America;"IGI Publishing";"2005-2023";"Computer Science Applications (Q3); Education (Q3); E-learning (Q3)";"Computer Science; Social Sciences"
491;21100936589;"Journal of ICT Standardization";journal;"2245800X, 22460853";0,368;Q3;7;20;63;475;92;56;1,56;23,75;Denmark;Western Europe;"River Publishers";"2014-2023";"Computer Networks and Communications (Q3); Computer Science Applications (Q3); Information Systems (Q3); Information Systems and Management (Q3); Management of Technology and Innovation (Q3)";"Business, Management and Accounting; Computer Science; Decision Sciences"
492;19400158510;"Logistics Research";journal;"18650368, 1865035X";0,368;Q3;28;12;26;1076;49;26;2,13;89,67;Germany;Western Europe;"Bundesvereinigung Logistik (BVL)";"2009-2010, 2012-2023";"Management Information Systems (Q2); Computer Science Applications (Q3); Control and Systems Engineering (Q3); Information Systems (Q3); Management Science and Operations Research (Q3)";"Business, Management and Accounting; Computer Science; Decision Sciences; Engineering"
493;12763;"International Journal of Technology Management";journal;"17415276, 02675730";0,362;Q3;66;49;129;3291;223;127;1,60;67,16;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"1986-1989, 1996-2023";"Engineering (miscellaneous) (Q2); Law (Q2); Computer Science Applications (Q3); Industrial Relations (Q3); Strategy and Management (Q3)";"Business, Management and Accounting; Computer Science; Engineering; Social Sciences"
494;18201;"International Journal of RF and Microwave Computer-Aided Engineering";journal;"1099047X, 10964290";0,361;Q3;48;67;1508;1716;2267;1506;1,26;25,61;United Kingdom;Western Europe;"";"1996-2023";"Computer Graphics and Computer-Aided Design (Q3); Computer Science Applications (Q3); Electrical and Electronic Engineering (Q3)";"Computer Science; Engineering"
495;21100788924;"African Journal of Research in Mathematics, Science and Technology Education";journal;"18117295, 24697656";0,359;Q3;19;32;81;1360;105;81;1,02;42,50;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1997-2023";"Engineering (miscellaneous) (Q2); Computer Science Applications (Q3); Education (Q3); Mathematics (miscellaneous) (Q3); Physics and Astronomy (miscellaneous) (Q3)";"Computer Science; Engineering; Mathematics; Physics and Astronomy; Social Sciences"
496;28511;"Mathematical and Computer Modelling of Dynamical Systems";journal;"13873954";0,356;Q3;38;13;60;585;124;57;2,85;45,00;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1996-2023";"Applied Mathematics (Q3); Computer Science Applications (Q3); Control and Systems Engineering (Q3); Modeling and Simulation (Q3); Software (Q3)";"Computer Science; Engineering; Mathematics"
497;20948;"Jixie Gongcheng Xuebao/Chinese Journal of Mechanical Engineering";journal;"05776686";0,354;Q3;60;690;1958;25037;3070;1958;1,44;36,29;China;Asiatic Region;"Editorial Office of Chinese Journal of Mechanical Engineering";"1981-1990, 1996-2023";"Applied Mathematics (Q3); Computer Science Applications (Q3); Mechanical Engineering (Q3)";"Computer Science; Engineering; Mathematics"
498;21100935071;"Journal of Internet Services and Information Security";journal;"21822077, 21822069";0,350;Q3;12;51;82;1484;170;79;1,65;29,10;South Korea;Asiatic Region;"Innovative Information Science and Technology Research Group";"2019-2023";"Computer Networks and Communications (Q3); Computer Science Applications (Q3); Computer Science (miscellaneous) (Q3); Electrical and Electronic Engineering (Q3); Information Systems (Q3); Software (Q3)";"Computer Science; Engineering"
499;14363;"INFOR";journal;"03155986, 19160615";0,348;Q3;37;23;63;1081;72;60;0,94;47,00;Canada;Northern America;"Taylor and Francis Ltd.";"1971-1989, 1996-2023";"Computer Science Applications (Q3); Information Systems (Q3); Management Science and Operations Research (Q3); Signal Processing (Q3)";"Computer Science; Decision Sciences"
500;21100872775;"International Journal of Vehicle Performance";journal;"17453194, 17453208";0,347;Q3;13;20;60;605;96;59;1,39;30,25;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2013-2023";"Automotive Engineering (Q2); Computer Science Applications (Q3); Fuel Technology (Q3); Mechanical Engineering (Q3); Mechanics of Materials (Q3); Modeling and Simulation (Q3); Safety, Risk, Reliability and Quality (Q3)";"Computer Science; Energy; Engineering; Mathematics"
501;5700153460;"Publishing Research Quarterly";journal;"19364792, 10538801";0,346;Q3;22;24;143;905;203;143;1,43;37,71;United States;Northern America;"Springer US";"1991-2023";"Communication (Q2); Media Technology (Q2); Business and International Management (Q3); Computer Science Applications (Q3); Management of Technology and Innovation (Q3); Marketing (Q3)";"Business, Management and Accounting; Computer Science; Engineering; Social Sciences"
502;21100227425;"International Journal of E-Health and Medical Communications";journal;"19473168, 1947315X";0,345;Q3;18;2;83;90;210;83;3,07;45,00;United States;Northern America;"IGI Global Publishing";"2010-2022";"Computer Science Applications (Q3); Health Informatics (Q3)";"Computer Science; Medicine"
503;12400154717;"Jiaotong Yunshu Xitong Gongcheng Yu Xinxi/ Journal of Transportation Systems Engineering and Information Technology";journal;"10096744";0,343;Q3;33;179;608;2742;849;608;1,40;15,32;China;Asiatic Region;"Science China Press";"2008-2023";"Computer Science Applications (Q3); Control and Systems Engineering (Q3); Modeling and Simulation (Q3); Transportation (Q3)";"Computer Science; Engineering; Mathematics; Social Sciences"
504;17700155804;"Journal of E-Learning and Knowledge Society";journal;"18266223, 19718829";0,343;Q3;24;41;118;1308;181;110;1,29;31,90;Italy;Western Europe;"Italian e-Learning Association";"2006, 2009-2023";"Computer Science Applications (Q3); Education (Q3); E-learning (Q3)";"Computer Science; Social Sciences"
505;21100857424;"SCIRES-IT";journal;"22394303";0,342;Q3;11;29;91;844;124;91;1,81;29,10;Italy;Western Europe;"Caspur -Ciber Publishing";"2016-2023";"Conservation (Q1); Library and Information Sciences (Q2); Computer Networks and Communications (Q3); Computer Science Applications (Q3); Information Systems (Q3)";"Arts and Humanities; Computer Science; Social Sciences"
506;21101052930;"Acta Acustica";journal;"10224793, 26814617";0,341;Q3;72;66;146;2698;204;144;1,27;40,88;France;Western Europe;"EDP Sciences";"2020-2023";"Acoustics and Ultrasonics (Q3); Computer Science Applications (Q3); Electrical and Electronic Engineering (Q3); Speech and Hearing (Q3)";"Computer Science; Engineering; Health Professions; Physics and Astronomy"
507;130012;"IETE Journal of Research";journal;"0974780X, 03772063";0,340;Q3;35;1088;765;35888;1532;746;1,96;32,99;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1974-1975, 1979-1989, 1993-2023";"Computer Science Applications (Q3); Electrical and Electronic Engineering (Q3); Theoretical Computer Science (Q4)";"Computer Science; Engineering; Mathematics"
508;18707;"Proceedings - International Symposium on Computers and Communications";conference and proceedings;"15301346";0,339;-;54;254;549;5207;634;541;0,80;20,50;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"1995, 1997, 1999-2023";"Computer Networks and Communications; Computer Science Applications; Mathematics (miscellaneous); Signal Processing; Software";"Computer Science; Mathematics"
509;23054;"ACM Transactions on Modeling and Computer Simulation";journal;"15581195, 10493301";0,338;Q3;55;22;69;922;88;63;1,16;41,91;United States;Northern America;"Association for Computing Machinery (ACM)";"1991-2023";"Computer Science Applications (Q3); Modeling and Simulation (Q3)";"Computer Science; Mathematics"
510;21101079250;"Blockchain in Healthcare Today";journal;"25738240";0,337;Q3;6;9;33;222;50;26;2,14;24,67;United States;Northern America;"Partners in Digital Health";"2019-2023";"Computer Science Applications (Q3); Health Information Management (Q3)";"Computer Science; Health Professions"
511;21100788266;"Biomedical Physics and Engineering Express";journal;"20571976";0,336;Q3;29;176;548;6793;832;548;1,41;38,60;United Kingdom;Western Europe;"IOP Publishing Ltd.";"2015-2023";"Bioengineering (Q3); Biomedical Engineering (Q3); Biophysics (Q3); Computer Science Applications (Q3); Health Informatics (Q3); Radiology, Nuclear Medicine and Imaging (Q3); Biomaterials (Q4); Physiology (Q4)";"Biochemistry, Genetics and Molecular Biology; Chemical Engineering; Computer Science; Engineering; Materials Science; Medicine"
512;21100390407;"Journal of Biomedical Physics and Engineering";journal;"22517200";0,332;Q3;22;64;247;1842;383;230;1,42;28,78;Iran;Middle East;"Shiraz University of Medical Sciences";"2015-2023";"Artificial Intelligence (Q3); Biomedical Engineering (Q3); Computer Science Applications (Q3); Computer Vision and Pattern Recognition (Q3); Physical Therapy, Sports Therapy and Rehabilitation (Q3); Radiation (Q3); Radiological and Ultrasound Technology (Q3); Radiology, Nuclear Medicine and Imaging (Q3); Bioengineering (Q4)";"Chemical Engineering; Computer Science; Engineering; Health Professions; Medicine; Physics and Astronomy"
513;57844;"Journal of Molecular Modeling";journal;"16102940, 09485023";0,332;Q3;79;391;1111;20053;2258;1105;1,95;51,29;Germany;Western Europe;"Springer Verlag";"1996-2023";"Computational Theory and Mathematics (Q3); Computer Science Applications (Q3); Inorganic Chemistry (Q3); Organic Chemistry (Q3); Physical and Theoretical Chemistry (Q3); Catalysis (Q4)";"Chemical Engineering; Chemistry; Computer Science"
514;21101072121;"Journal of Geo-Information Science";journal;"15608999";0,330;Q3;22;177;577;7006;889;577;1,54;39,58;China;Asiatic Region;"Science China Press";"2017-2023";"Artificial Intelligence (Q3); Computer Science Applications (Q3); Computers in Earth Sciences (Q3); Earth and Planetary Sciences (miscellaneous) (Q3); Information Systems (Q3)";"Computer Science; Earth and Planetary Sciences"
515;21100455650;"Development Engineering";journal;"23527285";0,329;Q3;17;9;54;488;108;53;1,68;54,22;United Kingdom;Western Europe;"Elsevier Ltd";"2015-2023";"Economics, Econometrics and Finance (miscellaneous) (Q2); Engineering (miscellaneous) (Q2); Computer Science Applications (Q3); Development (Q3)";"Computer Science; Economics, Econometrics and Finance; Engineering; Social Sciences"
516;21100809811;"Eurasian Journal of Mathematical and Computer Applications";journal;"23066172, 23089822";0,328;Q3;12;34;75;1041;77;75;0,78;30,62;Kazakhstan;Asiatic Region;"L.N. Gumilyov Eurasian National University";"2013-2023";"Applied Mathematics (Q3); Computational Mathematics (Q3); Computer Science Applications (Q3); Information Systems (Q3); Mathematical Physics (Q3); Modeling and Simulation (Q3)";"Computer Science; Mathematics"
517;18100156704;"International Review of Law, Computers and Technology";journal;"13600869, 13646885";0,328;Q3;19;24;68;1408;113;61;1,20;58,67;United Kingdom;Western Europe;"Routledge";"1984, 1986-1987, 1989, 1991-1995, 2009-2023";"Law (Q2); Computer Science Applications (Q3)";"Computer Science; Social Sciences"
518;130090;"Journal of Electronic Commerce in Organizations";journal;"15392937";0,327;Q3;26;4;64;354;143;64;1,53;88,50;United States;Northern America;"IGI Publishing";"2005-2023";"Computer Networks and Communications (Q3); Computer Science Applications (Q3); Marketing (Q3); Strategy and Management (Q3)";"Business, Management and Accounting; Computer Science"
519;25631;"New Review of Hypermedia and Multimedia";journal;"17407842, 13614568";0,326;Q3;33;7;30;369;66;28;1,75;52,71;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1995-2023";"Media Technology (Q2); Computer Science Applications (Q3); Information Systems (Q3)";"Computer Science; Engineering"
520;21100465194;"Digital Scholarship in the Humanities";journal;"20557671, 2055768X";0,325;Q3;24;101;241;4498;255;240;1,06;44,53;United States;Northern America;"Oxford University Press";"2015-2023";"Linguistics and Language (Q1); Computer Science Applications (Q3); Information Systems (Q3)";"Computer Science; Social Sciences"
521;19900192159;"International Journal of Sensor Networks";journal;"17481287, 17481279";0,325;Q3;36;60;208;2327;271;208;1,32;38,78;United Kingdom;Western Europe;"Inderscience";"2006-2023";"Computer Networks and Communications (Q3); Computer Science Applications (Q3); Control and Systems Engineering (Q3); Electrical and Electronic Engineering (Q3)";"Computer Science; Engineering"
522;21101017116;"Journal of Advances in Information Technology";journal;"17982340";0,323;Q3;19;160;175;5252;595;175;3,26;32,83;United States;Northern America;"Engineering and Technology Publishing";"2019-2023";"Artificial Intelligence (Q3); Computer Networks and Communications (Q3); Computer Science Applications (Q3); Information Systems (Q3); Software (Q3)";"Computer Science"
523;21101132926;"Proceedings of the Institution of Civil Engineers: Smart Infrastructure and Construction";journal;"23978759";0,323;Q3;11;39;63;1237;90;54;1,00;31,72;United Kingdom;Western Europe;"ICE Publishing";"2019-2023";"Civil and Structural Engineering (Q3); Computer Graphics and Computer-Aided Design (Q3); Computer Science Applications (Q3); Information Systems (Q3)";"Computer Science; Engineering"
524;21101077110;"Cognitive Computation and Systems";journal;"25177567";0,322;Q3;10;25;90;935;135;88;1,43;37,40;United Kingdom;Western Europe;"John Wiley and Sons Inc.";"2019-2023";"Artificial Intelligence (Q3); Computer Science Applications (Q3); Computer Vision and Pattern Recognition (Q3); Cognitive Neuroscience (Q4); Experimental and Cognitive Psychology (Q4)";"Computer Science; Neuroscience; Psychology"
525;21101132207;"Proceedings of the International Conference on New Interfaces for Musical Expression";conference and proceedings;"22204792, 22204806";0,318;-;42;0;271;0;155;268;0,51;0,00;Norway;Western Europe;"";"2001-2022";"Computer Science Applications; Control and Systems Engineering; Hardware and Architecture; Human-Computer Interaction; Instrumentation; Music; Signal Processing";"Arts and Humanities; Computer Science; Engineering; Physics and Astronomy"
